code,name,date,score,title,event_type,confidence,label,reason,holding_days
603281,江瀚新材,2026-04-21,1.8,利润分配及资本公积金转增股本方案公告,分红转增,0.95,利多,高比例分红加转增,15
002294,信立泰,2026-04-21,1.8,关于2025年度利润分配预案的公告,分红,0.9,利多,净利超六亿高分红,14
301630,同宇新材,2026-04-21,1.8,关于2025年度利润分配及资本公积金转增股本预案的公告,分红转增,0.9,利多,高派现叠加转增股本,10
688155,先惠技术,2026-04-21,1.8,上海先惠自动化技术股份有限公司关于2025年度利润分配预案的公告,分红,0.9,利多,净利润高增，高比例分红,15
002993,奥海科技,2026-04-21,1.6,关于2025年度利润分配方案的公告,分红,0.9,利多,高比例分红业绩稳健,14
002669,康达新材,2026-04-21,1.6,关于2025年度利润分配预案的公告,分红,0.85,利多,扭亏为盈，分红回购超净利,15
688271,联影医疗,2026-04-21,1.5,联影医疗关于以集中竞价交易方式回购公司股份的预案,回购,0.9,利多,拟斥资数亿回购，彰显信心,20
600179,安通控股,2026-04-21,1.5,关于持股5%以上股东增持股份结果公告,股东增持,0.95,利多,大股东顶格增持显信心,15
601928,凤凰传媒,2026-04-21,1.5,凤凰传媒关于提请股东会授权董事会制定2026年度中期分红方案的公告,分红,0.9,利多,每股派0.4元高分红,15
301041,金百泽,2026-04-21,1.5,关于2025年度利润分配预案的公告,分红,0.9,利多,高分红比例回馈股东,14
002010,传化智联,2026-04-21,1.5,未来三年（2026年-2028年）股东分红回报规划,分红,0.9,利多,净利润大增且超额分红回购,15
000683,博源化工,2026-04-21,1.5,关于2025年度利润分配预案的公告,分红,0.9,利多,分红比例超170%，超预期,14
688777,中控技术,2026-04-21,1.5,中控技术股份有限公司关于2025年度利润分配方案的公告,分红回购,0.9,利多,分红加回购超净利润一倍,20
600309,万华化学,2026-04-21,1.5,万华化学2025年年度利润分配方案公告,分红,0.95,利多,净利超百亿高分红,15
600637,东方明珠,2026-04-21,1.5,东方明珠关于2025年度利润分配方案暨2026年中期分红计划的公告,分红,0.9,利多,分红比例高达98%，超预期,15
002669,康达新材,2026-04-21,1.5,关于成都中科华微电子有限公司2025年度业绩承诺完成情况的公告,业绩承诺,0.9,利多,标的超额完成业绩承诺,15
688088,虹软科技,2026-04-21,1.4,2025年年度利润分配方案及提请股东会授权董事会决定中期利润分配的公告,分红,0.85,利多,净利高增且高分红,14
603499,翔港科技,2026-04-21,1.3,关于2025年度利润分配及资本公积金转增股本方案的公告,分红转增,0.85,利多,净利翻倍且高送转,12
301022,海泰科,2026-04-21,1.2,关于披露发行股份及支付现金购买资产并募集配套资金暨关联交易预案的一般风险提示暨公司股票复牌的公告,资产重组,0.8,利多,筹划资产重组复牌具催化效应,15
002837,英维克,2026-04-21,1.2,关于2025年度利润分配及资本公积转增股本预案的公告,分红,0.9,利多,业绩增长叠加高送转预案,14
600930,华电新能,2026-04-21,1.2,华电新能源集团股份有限公司关于2025年度利润分配方案的公告,分红,0.85,利多,盈利强劲且含特别分红,12
601512,中新集团,2026-04-21,1.2,中新集团2025年度利润分配预案公告,分红,0.85,利多,净利润翻倍增长分红稳定,15
688258,卓易信息,2026-04-21,1.2,江苏卓易信息科技股份有限公司2025年度利润分配及2026年中期分红规划的公告,分红,0.85,利多,净利润翻倍增长，分红达标,10
605258,协和电子,2026-04-21,1.2,关于2025年度利润分配方案的公告,分红,0.85,利多,分红比例超六成，诚意十足,14
300018,中元股份,2026-04-21,1.2,关于2025年年度利润分配预案的公告,分红,0.9,利多,净利润大增且实施现金分红,10
603556,海兴电力,2026-04-21,1.2,杭州海兴电力科技股份有限公司关于收购宁波泽联科技有限公司股权暨关联交易的公告,资产重组,0.8,利多,现金收购整合业务有业绩承诺,15
688357,建龙微纳,2026-04-21,1.1,关于2025年度利润分配方案的公告,分红,0.8,利多,净利增长且稳定分红,10
600143,金发科技,2026-04-21,1.0,金发科技关于2025年度利润分配预案及2026年中期分红授权的公告,分红,0.85,利多,净利超11亿高分红,12
600982,宁波能源,2026-04-21,1.0,宁波能源2025年度利润分配预案公告,分红,0.85,利多,分红比例超50%,12
301363,美好医疗,2026-04-21,1.0,关于2025年度利润分配及资本公积转增股本预案的公告,分红转增,0.85,利多,高比例分红叠加转增股本,15
002364,中恒电气,2026-04-21,1.0,关于2025年度利润分配预案的公告,分红,0.85,利多,净利润增长且分红比例适中,14
300503,昊志机电,2026-04-21,1.0,关于2025年度利润分配预案的公告,分红,0.85,利多,业绩扭亏高增，实施分红,10
300563,神宇股份,2026-04-21,0.9,关于2025年度利润分配预案的公告,分红,0.8,利多,分红比例近六成,10
002859,洁美科技,2026-04-21,0.9,关于2025年度利润分配预案及2026年中期现金分红规划的公告,分红,0.8,利多,分红比例超四成，业绩稳健,12
603556,海兴电力,2026-04-21,0.8,杭州海兴电力科技股份有限公司关于2025年度利润分配预案的公告,分红,0.85,利多,盈利稳健且分红回购积极,14
002886,沃特股份,2026-04-21,0.8,关于2025年度利润分配预案的公告,分红,0.8,利多,净利润翻倍且分红达标,10
300191,潜能恒信,2026-04-21,0.8,关于公司2025年度利润分配预案的公告,分红,0.8,利多,扭亏为盈并实施现金分红,12
605179,一鸣食品,2026-04-21,0.8,关于2025年度利润分配的公告,分红,0.8,利多,净利连增且稳定分红,12
300354,东华测试,2026-04-21,0.8,关于2025年度利润分配方案的公告,分红,0.8,利多,净利润稳步增长，持续分红,10
301421,波长光电,2026-04-21,0.8,2025年度利润分配预案公告,分红,0.8,利多,分红比例近五成，回报稳定,12
000017,深中华A,2026-04-21,0.8,关于万胜实业控股（深圳）有限公司2025年度业绩承诺完成情况的公告,业绩承诺完成,0.95,利多,业绩承诺超额完成，无补偿风险,10
000017,深中华A,2026-04-21,0.8,关于万胜实业控股（深圳）有限公司2025年度业绩承诺完成情况的公告,业绩承诺完成,0.95,利多,业绩承诺超额完成，无补偿风险,10
000728,国元证券,2026-04-21,0.7,国元证券股份有限公司关于2025年度利润分配预案的公告,分红,0.85,利多,业绩稳健增长分红稳定,10
301022,海泰科,2026-04-21,0.7,关于控股股东、实际控制人提前终止减持计划暨减持结果的公告,终止减持,0.8,利多,实控人提前终止减持利好,12
002540,亚太科技,2026-04-21,0.6,关于2025年度利润分配预案的公告,分红,0.8,利多,盈利稳定实施现金分红,10
601816,京沪高铁,2026-04-21,0.6,京沪高速铁路股份有限公司关于2025年度利润分配方案的公告,分红,0.9,利多,业绩稳健且持续现金分红,20
688362,甬矽电子,2026-04-21,0.6,关于2025年度利润分配预案的公告,分红,0.8,利多,盈利改善，高比例回购替代,7
688503,聚和材料,2026-04-21,0.6,股东及董高提前终止减持计划暨减持股份结果公告,终止减持,0.75,利多,提前终止减持释放利好,10
600143,金发科技,2026-04-21,0.5,金发科技2025年第四季度主要经营数据公告,经营数据,0.75,利多,原料降幅大于产品毛利改善,10
600309,万华化学,2026-04-21,0.5,万华化学2026年一季度主要经营数据公告,经营数据,0.75,利多,原料降价叠加产品需求稳健,10
603319,美湖股份,2026-04-21,0.5,2025年度利润分配方案及2026年中期分红授权的公告,分红,0.75,利多,现金分红比例达标,10
002939,长城证券,2026-04-21,0.5,关于公司2025年度利润分配预案的公告,分红,0.8,利多,盈利且实施现金分红,10
301387,光大同创,2026-04-21,0.5,未来三年（2026年-2028年）股东分红回报规划,分红,0.8,利多,分红比例近六成回报股东,10
300559,佳发教育,2026-04-21,0.5,关于2025年度利润分配预案的公告,分红,0.7,利多,盈利稳定高比例分红,10
600143,金发科技,2026-04-21,0.5,金发科技2026年限制性股票激励计划激励对象名单（授予日）,股权激励,0.75,利多,核心骨干获授股票绑定利益,10
600143,金发科技,2026-04-21,0.5,金发科技2026年限制性股票激励计划激励对象名单（授予日）,股权激励,0.8,利多,授予价格明确激励核心团队,10
300825,阿尔特,2026-04-21,0.5,上海君澜律师事务所关于阿尔特汽车技术股份有限公司2026年限制性股票激励计划（草案）之法律意见书,股权激励,0.8,利多,股权激励绑定核心团队,10
300825,阿尔特,2026-04-21,0.5,上海君澜律师事务所关于阿尔特汽车技术股份有限公司2026年限制性股票激励计划（草案）之法律意见书,股权激励,0.8,利多,股权激励绑定核心团队,10
300825,阿尔特,2026-04-21,0.5,上海君澜律师事务所关于阿尔特汽车技术股份有限公司2026年限制性股票激励计划（草案）之法律意见书,股权激励,0.8,利多,股权激励绑定核心团队,10
300825,阿尔特,2026-04-21,0.5,上海君澜律师事务所关于阿尔特汽车技术股份有限公司2026年限制性股票激励计划（草案）之法律意见书,股权激励,0.8,利多,股权激励绑定核心团队,10
300825,阿尔特,2026-04-21,0.5,上海君澜律师事务所关于阿尔特汽车技术股份有限公司2026年限制性股票激励计划（草案）之法律意见书,股权激励,0.8,利多,股权激励绑定核心团队,10
300825,阿尔特,2026-04-21,0.5,上海君澜律师事务所关于阿尔特汽车技术股份有限公司2026年限制性股票激励计划（草案）之法律意见书,股权激励,0.8,利多,股权激励绑定核心团队,10
601512,中新集团,2026-04-21,0.5,中新集团股东减持股份结果公告,减持结果,0.75,利多,减持期满零减持显信心,10
301022,海泰科,2026-04-21,0.5,董事会关于本次交易符合《上市公司监管指引第9号——上市公司筹划和实施重大资产重组的监管要求》第四条规定的说明,资产重组,0.7,利多,拟收购资产将显著提升盈利,10
605020,永和股份,2026-04-21,0.4,浙江永和制冷股份有限公司2026年第一季度主要经营数据公告,经营数据,0.75,利多,含氟高分子量价齐升,7
002540,亚太科技,2026-04-21,0.4,关于2025年度利润分配预案的公告,分红,0.65,利多,授权中期分红增强回报,15
300503,昊志机电,2026-04-21,0.4,上市公司股权激励计划自查表,股权激励,0.75,利多,设定明确利润增长目标,10
603879,永悦科技,2026-04-21,0.3,永悦科技股份有限公司2025年年度主要经营数据公告,经营数据,0.7,利多,原料降幅超产品盈利或改善,5
600929,雪天盐业,2026-04-21,0.3,2025年第四季度主要经营数据公告,经营数据,0.7,利多,并购并表叠加渠道持续扩张,7
300240,飞力达,2026-04-21,0.3,关于公司2025年度利润分配预案的公告,分红,0.65,利多,扭亏为盈实施分红,7
002932,明德生物,2026-04-21,0.3,关于授权董事会制定中期分红方案的公告,分红,0.6,利多,授权中期分红提振预期,15
002557,洽洽食品,2026-04-21,0.3,洽洽食品股份有限公司关于2025年度利润分配预案的公告,分红,0.8,利多,高比例分红回购回馈股东,10
002209,达 意 隆,2026-04-21,0.3,关于2025年度利润分配预案的公告,分红,0.75,利多,利润高增但分红比例偏低,7
603284,林平发展,2026-04-21,0.3,安徽林平循环发展股份有限公司关于2025年度利润分配预案的公告,分红,0.7,利多,现金分红比例偏低但绝对值尚可,8
600623,华谊集团,2026-04-21,0.3,2025年度利润分配方案公告,分红,0.7,利多,现金分红比例超四成,7
300668,杰恩设计,2026-04-21,0.3,关于2025年度拟不进行利润分配的专项说明,分红,0.75,中性,扭亏为盈但暂不分红,7
300841,康华生物,2026-04-21,0.3,未来三年（2026-2028年）股东分红回报规划,分红,0.6,利多,制定三年分红规划，稳定预期,10
300841,康华生物,2026-04-21,0.3,未来三年（2026-2028年）股东分红回报规划,分红,0.6,利多,授权董事会制定中期分红,10
301421,波长光电,2026-04-21,0.3,2025年度利润分配预案公告,分红,0.6,利多,授权中期分红，提升灵活性,10
300018,中元股份,2026-04-21,0.3,关于提请股东会授权董事会制定2026年中期分红方案的公告,分红,0.6,利多,授权中期分红，优化回报机制,10
300018,中元股份,2026-04-21,0.3,国浩律师（武汉）事务所关于公司2024年限制性股票激励计划作废部分限制性股票及第二个归属期归属条件成就的法律意见书,股权激励,0.9,利多,业绩达标归属条件成就,10
301387,光大同创,2026-04-21,0.2,未来三年（2026年-2028年）股东分红回报规划,分红规划,0.6,利多,明确三年分红规划稳定预期,10
300668,杰恩设计,2026-04-21,0.2,关于2025年年度计提信用减值损失及转回资产减值损失的公告,减值转回,0.7,中性,减值转回略增利润影响中性,5
300503,昊志机电,2026-04-21,0.2,上市公司股权激励计划自查表,股权激励,0.8,利多,推出股权激励绑定团队,7
300503,昊志机电,2026-04-21,0.2,上市公司股权激励计划自查表,股权激励,0.8,利多,推出股权激励绑定团队,7
603271,永杰新材,2026-04-21,0.2,关于向公司2026年限制性股票激励计划激励对象首次授予限制性股票的公告,股权激励,0.85,利多,激励计划正式落地授予,7
300018,中元股份,2026-04-21,0.2,国浩律师（武汉）事务所关于公司2024年限制性股票激励计划作废部分限制性股票及第二个归属期归属条件成就的法律意见书,股权激励,0.85,利多,归属条件成就利好,7
301022,海泰科,2026-04-21,0.2,董事会关于本次交易符合《上市公司监管指引第9号——上市公司筹划和实施重大资产重组的监管要求》第四条规定的说明,资产重组,0.65,中性,强调业务协同属常规合规披露,3
601928,凤凰传媒,2026-04-21,0.1,凤凰传媒关于提请股东会授权董事会制定2026年度中期分红方案的公告,分红授权,0.5,中性,仅授权中期分红,8
603284,林平发展,2026-04-21,0.1,安徽林平循环发展股份有限公司关于2026年中期分红安排的公告,分红授权,0.6,中性,仅授权中期分红,5
300841,康华生物,2026-04-21,0.1,未来三年（2026-2028年）股东分红回报规划,分红,0.7,利多,净利下滑，分红比例偏低,7
002837,英维克,2026-04-21,0.1,薪酬和考核委员会关于 2024年股票期权激励计划有关事项的核查意见,股权激励,0.75,利多,业绩达标促激励行权,7
002837,英维克,2026-04-21,0.1,薪酬和考核委员会关于 2024年股票期权激励计划有关事项的核查意见,股权激励,0.8,利多,业绩达标促激励行权,7
300018,中元股份,2026-04-21,0.1,国浩律师（武汉）事务所关于公司2024年限制性股票激励计划作废部分限制性股票及第二个归属期归属条件成就的法律意见书,股权激励,0.8,利多,激励名单核查通过,7
300927,江天化学,2026-04-21,0.1,平安证券股份有限公司关于南通江天化学股份有限公司重大资产购买之2025年度持续督导意见,重组,0.75,中性,资产过户完成交易顺利落地,5
