code,name,date,score,title,event_type,confidence,label,reason,holding_days
001323,慕思股份,2026-04-29,1.9,未来三年（2026年-2028年）股东分红回报规划,超额分红,0.95,利多,分红回购总额超净利润一倍,15
688193,仁度生物,2026-04-29,1.8,关于公司2025年度利润分配预案的公告,分红,0.95,利多,分红比例超400%,15
688200,华峰测控,2026-04-29,1.8,华峰测控关于公司2025年度利润分配及资本公积转增股本预案的公告,分红,0.95,利多,净利大增，高分红加转增,15
000568,泸州老窖,2026-04-29,1.8,关于提请股东会授权董事会制定中期分红方案的公告,高分红,0.95,利多,净利超百亿且分红比例近八成,15
603307,扬州金泉,2026-04-29,1.8,关于公司2025年度利润分配、资本公积金转增股本方案的公告,分红,0.9,利多,高比例分红叠加转增,14
300998,宁波方正,2026-04-29,1.8,关于2025年度利润分配预案的公告,分红,0.9,利多,扭亏为盈且分红超净利润,15
002832,比音勒芬,2026-04-29,1.6,关于2025年度利润分配预案的公告,分红,0.9,利多,盈利且高分红比例超七成,14
688286,敏芯股份,2026-04-29,1.5,苏州敏芯微电子技术股份有限公司2025年度利润分配及资本公积转增股本预案的公告,分红,0.9,利多,扭亏为盈且高送转,10
300923,研奥股份,2026-04-29,1.5,关于2025年度利润分配预案的公告,分红,0.9,利多,分红比例超100%,14
605268,王力安防,2026-04-29,1.5,王力安防关于公司2025年度利润分配预案的公告,分红,0.9,利多,高比例现金分红，派息率超八成,14
003012,东鹏控股,2026-04-29,1.5,关于2025年度利润分配方案的公告,高分红,0.9,利多,盈利稳健且分红比例近八成,14
300272,开能健康,2026-04-29,1.5,2025年度利润分配预案的公告,分红,0.9,利多,分红总额超净利近两倍,12
605277,新亚电子,2026-04-29,1.5,新亚电子股份有限公司关于2025年年度利润分配及公积金转增股本预案的公告,分红,0.9,利多,净利增长且分红转增,14
000425,徐工机械,2026-04-29,1.5,关于回购公司股份用于注销的结果暨股份变动公告,回购注销,0.9,利多,拟最高六亿回购注销,15
688411,海博思创,2026-04-29,1.3,北京海博思创科技股份有限公司关于2025年度利润分配预案的公告,分红,0.9,利多,现金分红比例较高,12
603373,安邦护卫,2026-04-29,1.3,安邦护卫关于2025年度利润分配及资本公积转增股本方案的公告,分红,0.85,利多,现金分红叠加转增股本,12
300605,恒锋信息,2026-04-29,1.2,恒锋信息科技股份有限公司营业收入扣除情况表专项核查报告,业绩改善,0.8,利多,营收翻倍亏损大幅收窄,10
603369,今世缘,2026-04-29,1.2,江苏今世缘酒业股份有限公司2025年度利润分配预案,分红,0.9,利多,盈利稳健且高分红,14
003003,天元股份,2026-04-29,1.2,关于2025年度利润分配预案的公告,分红,0.85,利多,盈利且现金分红比例较高,10
000425,徐工机械,2026-04-29,1.2,关于2025年度利润分配预案的公告,分红回购,0.9,利多,现金分红加回购比例超四成,12
000830,鲁西化工,2026-04-29,1.2,关于2025年度利润分配预案的公告,分红,0.85,利多,盈利且分红比例超四成,10
300741,华宝股份,2026-04-29,1.2,华宝香精股份有限公司2026年第一季度利润分配预案的公告,分红,0.85,利多,实施一季度分红，回报股东积极,14
300380,安硕信息,2026-04-29,1.2,关于公司2025年度利润分配方案的公告,分红,0.85,利多,净利翻倍且分红比例提升,10
603313,梦百合,2026-04-29,1.2,2026年第一季度主要经营数据公告,业绩增长,0.8,利多,营收增5.45%毛利率提升,14
000425,徐工机械,2026-04-29,1.2,关于回购公司股份用于注销的结果暨股份变动公告,回购注销,0.9,利多,完成三亿回购并注销,15
000425,徐工机械,2026-04-29,1.0,关于2025年度利润分配预案的公告,特别分红授权,0.85,利多,授权特别分红提升回报预期,10
002966,苏州银行,2026-04-29,1.0,2025年度利润分配方案公告,分红,0.85,利多,盈利稳定且持续分红,15
688648,中邮科技,2026-04-29,1.0,关于公司2025年度利润分配方案的公告,分红,0.8,利多,净利润大幅扭亏超6亿,15
300241,瑞丰光电,2026-04-29,1.0,关于2025年度利润分配预案的公告,分红,0.85,利多,净利翻倍且分红金额增加,10
002761,浙江建投,2026-04-29,0.8,关于2026年一季度计提资产减值准备的公告,减值转回,0.8,利多,减值准备转回九千万，增厚利润,5
001220,世盟股份,2026-04-29,0.8,关于2025年度利润分配预案的公告,分红,0.8,利多,盈利且实施现金分红,10
000568,泸州老窖,2026-04-29,0.8,关于提请股东会授权董事会制定中期分红方案的公告,分红授权,0.8,利多,授权中期分红提升回报预期,10
600613,神奇制药,2026-04-29,0.8,上海神奇制药投资管理股份有限公司关于2025年度利润分配方案及提请股东会授权董事会制定2026年中期分红方案的公告,分红,0.8,利多,分红比例近98%，拟中期分红,10
002705,新宝股份,2026-04-29,0.8,关于回购公司部分社会公众股份方案的公告,回购,0.85,利多,拟斥资最高八千万回购,10
002705,新宝股份,2026-04-29,0.8,关于回购公司部分社会公众股份方案的公告,回购,0.85,利多,拟斥资最高八千万回购,10
001323,慕思股份,2026-04-29,0.7,未来三年（2026年-2028年）股东分红回报规划,分红规划,0.85,利多,明确三年高分红规划提振信心,10
603489,八方股份,2026-04-29,0.6,2025年度利润分配方案公告,分红,0.75,利多,净利润增长，分红比例超三成,10
605388,均瑶健康,2026-04-29,0.6,湖北均瑶大健康饮品股份有限公司2026年第一季度主要经营数据公告,渠道转型,0.75,利多,总营收微增电商直销发力,12
600100,同方股份,2026-04-29,0.5,同方股份有限公司关于2025年度利润分配预案的公告,分红,0.8,利多,扭亏盈利常规分红,7
688717,艾罗能源,2026-04-29,0.5,关于2025年度利润分配方案及提请股东会授权董事会制定2026年前三季度利润分配方案的公告,分红,0.8,利多,累计分红超净利润,10
002761,浙江建投,2026-04-29,0.5,浙江省建设投资集团股份有限公司2025年度利润分配预案的公告,常规分红,0.8,利多,盈利稳健且维持常规现金分红,8
301205,联特科技,2026-04-29,0.5,关于2025年度利润分配预案的公告,分红,0.8,利多,净利增长但分红总额持平,7
603067,振华股份,2026-04-29,0.5,振华股份2025年年度主要经营数据公告,成本优化,0.75,利多,主要原材料价格大幅下降,10
301522,上大股份,2026-04-29,0.4,关于2025年度利润分配预案的公告,分红,0.7,利多,盈利超1亿，实施现金分红,10
002224,三 力 士,2026-04-29,0.3,关于2025年度利润分配预案的公告,分红,0.7,中性,利润下滑但高分红回馈,7
300645,正元智慧,2026-04-29,0.3,关于2025年度利润分配预案的公告,分红,0.65,中性,盈利但分红比例偏低,7
688343,云天励飞,2026-04-29,0.3,关于向2025年限制性股票激励计划激励对象预留授予限制性股票的公告,股权激励,0.75,利多,预留授予绑定核心人才,10
605268,王力安防,2026-04-29,0.3,王力安防关于回购注销部分限制性股票减少注册资本暨通知债权人的公告,回购注销,0.7,利多,注销股份提升每股收益,5
600679,上海凤凰,2026-04-29,0.2,上海凤凰2025年商誉减值测试报告,商誉测试,0.9,中性,商誉测试未减值风险解除,3
600679,上海凤凰,2026-04-29,0.2,上海凤凰关于2025年度利润分配预案的公告,分红,0.75,中性,盈利分红但金额小,5
603797,联泰环保,2026-04-29,0.2,广东联泰环保股份有限公司未来三年（2026年-2028年）股东分红回报规划,分红,0.7,中性,制定三年分红规划，中性偏多,10
688025,杰普特,2026-04-29,0.2,深圳市杰普特光电股份有限公司未来三年（2026-2028年）股东分红回报规划的公告,分红规划,0.6,中性,仅发布三年分红规划，无实质分红,5
688013,天臣医疗,2026-04-29,0.2,天臣医疗2023年限制性股票激励计划第三个归属期归属人员名单,股权激励,0.85,利多,业绩考核达标，激励归属落地,10
605268,王力安防,2026-04-29,0.2,王力安防关于回购注销部分限制性股票减少注册资本暨通知债权人的公告,回购注销,0.75,利多,业绩未达标注销股份,5
603307,扬州金泉,2026-04-29,0.2,关于回购注销部分限制性股票的公告,回购注销,0.7,利多,业绩未达标注销股份,5
688598,金博股份,2026-04-29,0.1,未来三年（2026年-2028年）股东分红回报规划,分红规划,0.7,中性,制定三年分红规划,10
688343,云天励飞,2026-04-29,0.1,未来三年（2026年-2028年）股东分红回报规划,分红,0.6,中性,常规分红规划，无实质利好,10
688013,天臣医疗,2026-04-29,0.1,天臣医疗2023年限制性股票激励计划第三个归属期归属人员名单,股权激励,0.8,利多,激励归属落地，绑定核心团队,7
688411,海博思创,2026-04-29,0.1,北京海博思创科技股份有限公司关于公司2022年股票期权激励计划第二个行权期行权条件成就的公告,股权激励,0.85,利多,行权条件达成，利好团队稳定,7
688343,云天励飞,2026-04-29,0.1,2025年限制性股票激励计划预留授予激励对象名单（截至授予日）,股权激励,0.85,利多,预留授予绑定核心骨干,5
688200,华峰测控,2026-04-29,0.1,华峰测控董事会薪酬与考核委员会关于2021年限制性股票激励计划首次授予部分第四个归属期归属名单的核查意见,股权激励,0.85,利多,归属条件达成，激励落地,5
688200,华峰测控,2026-04-29,0.1,华峰测控董事会薪酬与考核委员会关于2021年限制性股票激励计划首次授予部分第四个归属期归属名单的核查意见,股权激励,0.85,利多,业绩达标，限制性股票归属,5
688512,慧智微,2026-04-29,0.1,关于注销2021年股票期权激励计划部分股票期权的公告,股权激励,0.85,利多,行权条件达成，激励兑现,5
